id,ip,country,port,root_folders,date_added
1071,161.116.154.62,ES,80,Backups,"2014-04-25 00:41:27"
1072,96.49.26.131,CA,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:27"
1073,83.160.122.61,NL,443,"Films,Fotos,Muziek","2014-04-25 00:41:27"
1074,64.46.23.34,CA,443,Public,"2014-04-25 00:41:27"
1075,70.71.13.197,CA,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:27"
1076,83.82.200.32,NL,443,Weblog,"2014-04-25 00:41:27"
1077,85.2.29.57,CH,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:27"
1078,71.95.242.154,US,443,"Backups,Bluetooth Transfers,Movies,Music,P_Drive_Backup,P_Drive_Backup_2,Pictures,QuikTransfer,Software","2014-04-25 00:41:27"
1079,87.102.150.24,CH,443,ITUNES,"2014-04-25 00:41:27"
1080,50.101.188.222,CA,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:27"
1081,90.185.12.161,DK,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:27"
1082,172.250.186.130,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:27"
1083,78.53.45.0,DE,443,neu,"2014-04-25 00:41:27"
1084,50.192.144.177,US,443,"ABARROS,ACCOUNTING,RECOVERED DATA,SHARED COMPANY FILES","2014-04-25 00:41:27"
1085,97.122.125.87,US,80,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:27"
1086,68.51.86.193,US,443,"Backups,Movies,Photos","2014-04-25 00:41:27"
1087,89.3.125.163,FR,443,"Documentaire,Movies,Music,Photos familles,Pictures,Spectacle","2014-04-25 00:41:27"
1088,70.77.21.49,CA,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,Rip Radio,TV","2014-04-25 00:41:27"
1089,124.168.105.192,AU,80,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine,Torrent Active Folder","2014-04-25 00:41:27"
1090,82.66.67.56,FR,443,"films,Music","2014-04-25 00:41:27"
1091,94.4.201.214,GB,443,"films,Music","2014-04-25 00:41:27"
1092,208.111.70.194,CA,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:27"
1093,90.202.248.206,GB,443,"Backups,Books,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:27"
1094,82.101.247.123,NL,443,"Backups,Documents,Fotos,QuikTransfer","2014-04-25 00:41:27"
1095,80.15.175.234,FR,443,"photos site internet","2014-04-25 00:41:27"
1096,90.193.83.69,GB,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:27"
1097,93.1.15.218,FR,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:27"
1098,216.183.145.58,CA,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:27"
1099,81.174.142.86,GB,443,QuikTransfer,"2014-04-25 00:41:27"
1100,76.22.112.40,US,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:27"
1101,173.81.236.64,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:27"
1102,50.20.220.203,US,445,"Documents,Movies,Music,Pictures","2014-04-25 00:41:27"
1103,88.159.242.89,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:27"
1104,62.61.146.199,DK,443,"Dokumenter,Musik,Software,Video","2014-04-25 00:41:27"
1105,108.221.192.190,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:27"
1106,62.238.182.226,NL,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer","2014-04-25 00:41:27"
1107,108.52.188.84,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:27"
1108,83.81.35.3,NL,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:27"
1109,151.229.47.226,GB,443,"Documents,Movies,Music,Pictures","2014-04-25 00:41:27"
1110,85.27.95.175,BE,443,"Home Media,QuikTransfer,USB_Seagate_Expansion_De_a_1","2014-04-25 00:41:27"
1111,50.183.243.142,US,443,"Backups,Documents,Movies,Music,Officebackup,Pictures","2014-04-25 00:41:27"
1112,178.193.89.19,CH,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:27"
1113,99.238.192.72,CA,443,"Backups,DASO Share,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:27"
1114,174.5.218.67,CA,443,Network,"2014-04-25 00:41:27"
1115,82.224.246.80,FR,443,"Backups,Bluetooth,Documents,Movies,Music,Pictures,TimeMachine,Torrent","2014-04-25 00:41:28"
1116,82.44.239.111,GB,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:28"
1117,24.163.67.208,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:28"
1118,83.82.127.218,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:28"
1119,5.199.145.1,NL,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer","2014-04-25 00:41:28"
1120,98.236.89.199,US,443,USB_Seagate_FreeAgent_Go_1,"2014-04-25 00:41:28"
1121,173.57.38.200,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:28"
1122,195.5.244.93,FR,80,"Diaporama,EMAILINGS,FICHES,FILMS,PHOTOS,Public","2014-04-25 00:41:28"
1123,72.74.39.153,US,443,"Backups,Documents,Movies,Music,Pictures,Torrents","2014-04-25 00:41:28"
1124,66.49.177.62,CA,443,"Backups,Documents,Movies,Music,Pictures,Porn,QuikTransfer","2014-04-25 00:41:28"
1125,46.7.75.64,IE,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:28"
1126,82.227.223.120,FR,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:28"
1127,85.3.178.158,CH,443,"Backups,Documents,FAMBOV76,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:28"
1128,82.236.202.166,FR,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:28"
1129,82.27.193.106,GB,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine,Torrents","2014-04-25 00:41:28"
1130,96.52.226.151,CA,443,"Downloads,Media","2014-04-25 00:41:28"
1131,195.240.194.142,NL,443,"Kruidentuin iomega,Movies,Music,Pictures,Thaam","2014-04-25 00:41:28"
1132,50.101.191.229,CA,443,"Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:28"
1133,24.254.43.243,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:28"
1134,92.232.90.237,GB,443,"Music,Pictures,TimeMachine","2014-04-25 00:41:28"
1135,98.200.175.240,US,443,Backups,"2014-04-25 00:41:28"
1136,82.235.10.9,FR,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:28"
1137,94.200.107.26,AE,443,"Public Folder","2014-04-25 00:41:28"
1138,82.127.56.179,FR,443,Documents,"2014-04-25 00:41:28"
1139,201.138.210.137,MX,443,"COMPRAS,COMUN,SOPORTE","2014-04-25 00:41:28"
1140,82.34.227.139,GB,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:28"
1141,128.171.146.82,US,443,TimeMachine,"2014-04-25 00:41:28"
1142,74.58.101.110,CA,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:28"
1143,98.221.233.164,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:28"
1144,95.45.77.188,IE,443,"FriendAccess,Movies,Music,Pictures","2014-04-25 00:41:28"
1145,99.251.158.36,CA,443,"Backups,Hater,Movies,Music,Pictures,Programs,TimeMachine","2014-04-25 00:41:28"
1146,89.207.94.173,RU,443,GASILIN_DOCUMENTS,"2014-04-25 00:41:28"
1147,5.70.253.135,GB,80,Test,"2014-04-25 00:41:28"
1148,82.29.30.189,GB,443,"Backups,Documents,Movies,Music,Pictures,TV Shows","2014-04-25 00:41:28"
1149,200.56.68.172,MX,443,ASPEL_AYUDA,"2014-04-25 00:41:28"
1150,193.14.134.80,SE,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:28"
1151,64.180.193.104,CA,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer","2014-04-25 00:41:28"
1152,98.202.49.166,US,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:28"
1153,178.25.204.33,DE,443,"Movies,Music,Pictures","2014-04-25 00:41:28"
1154,89.155.165.246,PT,445,"Backups,bar,Casamento,Concelhia,Doc. Pat e Joel,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:28"
1155,200.42.212.43,DO,80,"Backups,Counter,Documents,gjustiniano,jhasbun,Movies,Music,Pictures,rvasquez,TimeMachine","2014-04-25 00:41:28"
1156,82.15.194.209,GB,443,"Documents,dreambox,Movies,Music,Pictures,TV Shows,Vu+","2014-04-25 00:41:28"
1157,94.173.176.134,GB,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:28"
1158,75.70.126.132,US,443,"Movies,Music,Pictures","2014-04-25 00:41:28"
1159,78.96.32.137,RO,443,"QuikTransfer,TimeMachine","2014-04-25 00:41:28"
1160,173.10.113.116,US,443,"Movies,Music,Pictures","2014-04-25 00:41:28"
1161,94.200.216.46,AE,80,guest,"2014-04-25 00:41:28"
1162,181.66.248.71,PE,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:28"
1163,184.149.30.34,CA,443,"Security Docs","2014-04-25 00:41:28"
1164,94.208.220.197,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:28"
1165,90.210.209.153,GB,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:28"
1166,82.224.4.187,FR,443,"Aca_2014,Books,Cyber,Documents,Dsc96_2014,FO_2014,Homework,MBA_2014,Movies,Music,Pictures,Programs,PsKM_2014","2014-04-25 00:41:28"
1167,99.250.153.35,CA,443,"DATA,Documents,iTunes,Movies,Music,Pictures","2014-04-25 00:41:28"
1168,66.243.232.177,US,443,"Documents,Movies,Music,Pictures","2014-04-25 00:41:28"
1169,98.119.77.129,US,443,"Engineering,Marketing,public,QuikTransfer,Sales","2014-04-25 00:41:28"
1170,70.161.171.220,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:28"
1171,98.200.7.222,US,443,"Backups,Public Documents,Public Movies,Public Music,Public Pictures","2014-04-25 00:41:28"
1172,82.3.109.47,GB,443,"Documents,Movies,Music,Pictures","2014-04-25 00:41:28"
1173,89.101.202.206,IE,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:28"
1174,188.61.210.147,CH,443,"Backups,Documents,flickr,Movies,Music,Pictures","2014-04-25 00:41:28"
1175,96.254.211.202,US,443,"Music,Photos,QuikTransfer,Torrents,Video","2014-04-25 00:41:28"
1176,203.185.191.40,IN,80,"Pictures,TimeMachine","2014-04-25 00:41:28"
1177,92.108.199.184,NL,443,"Movies,Music,Pictures","2014-04-25 00:41:28"
1178,82.6.166.29,GB,443,"Backups,Documents,Music,NBG,Pictures,Video","2014-04-25 00:41:28"
1179,173.74.126.100,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:28"
1180,89.17.126.195,LB,443,Public,"2014-04-25 00:41:28"
1181,71.163.146.193,US,443,"Backups,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:28"
1182,86.30.131.52,GB,443,"Backups,Documents,Pictures,TimeMachine","2014-04-25 00:41:28"
1183,94.175.3.141,GB,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:28"
1184,107.7.206.197,US,443,"Backups,WandA","2014-04-25 00:41:28"
1185,82.72.156.150,NL,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:28"
1186,68.227.80.199,US,443,"Backups,Movies,Music","2014-04-25 00:41:28"
1187,84.27.46.227,NL,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:29"
1188,31.205.51.36,GB,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:29"
1189,197.237.57.150,KE,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:29"
1190,94.173.234.122,GB,443,"Backups,Boughton,Documents,Movies,Music,Pictures","2014-04-25 00:41:29"
1191,109.89.144.172,BE,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:29"
1192,82.15.158.108,GB,443,"Backups,Documents,Movies,Music,Pictures,Torrents","2014-04-25 00:41:29"
1193,78.239.226.130,FR,443,"Backups,Documents,films,Movies,Music","2014-04-25 00:41:29"
1194,80.218.200.249,CH,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:29"
1195,84.103.29.169,FR,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:29"
1196,85.26.85.62,BE,80,"Dah Cloud,QuikTransfer","2014-04-25 00:41:29"
1197,78.238.31.35,FR,443,Movies,"2014-04-25 00:41:29"
1198,84.23.131.128,SE,443,"Backups,Documents,Inbox,Movies,Music,My,Pictures","2014-04-25 00:41:29"
1199,86.26.231.251,GB,443,"Movies,Music,Pictures","2014-04-25 00:41:29"
1200,5.249.114.157,PT,80,"Administrativo,Design","2014-04-25 00:41:29"
1201,86.173.171.15,GB,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:29"
1202,82.212.153.27,BE,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:29"
1203,83.78.188.239,CH,443,"Backups,Documents,Dream800,FritzBox,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:29"
1204,24.2.235.173,US,80,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:30"
1205,50.167.47.35,US,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:30"
1206,84.24.177.9,NL,443,"Anne,Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:30"
1207,82.15.123.99,GB,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer","2014-04-25 00:41:31"
1208,115.42.217.84,SG,80,"Backups,Documents,Pictures,Scan Documents","2014-04-25 00:41:31"
1209,86.169.250.23,GB,80,Shared_Area,"2014-04-25 00:41:31"
1210,68.3.242.46,US,443,"Backups,Movies,Music,Pictures,QuikTransfer","2014-04-25 00:41:31"
1211,76.121.188.93,US,443,"Backups,Documents,Library,Movies,Music,Pictures","2014-04-25 00:41:31"
1212,72.68.156.250,US,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:31"
1213,188.84.169.153,ES,443,"Backups,Computers Backups,Documents,Movies,Music,OpenShare,Pictures,QuikTransfer,TimeMachine,Toshiba_backups,USB_TOSHIBA_External_USB_1","2014-04-25 00:41:31"
1214,2.50.28.62,AE,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:31"
1215,94.229.63.13,NL,443,"Backups,Documents,ftp,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:31"
1216,74.89.151.154,US,443,"Backups,Documents,FLICKR,Movies,Music,Pictures","2014-04-25 00:41:31"
1217,86.10.112.102,GB,443,"Backups,Documents,Movies,Music,Phil,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:31"
1218,72.70.63.214,US,443,"ESi Backup,USB_ST310003_40AS_a_2","2014-04-25 00:41:31"
1219,71.251.145.93,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:31"
1220,64.151.7.155,US,443,"Music,Pictures,testdc","2014-04-25 00:41:31"
1221,178.196.150.57,CH,443,"Backups,Downloads,Movies,Music,Pictures,QuikTransfer,Test,Test2","2014-04-25 00:41:31"
1222,64.30.107.88,US,443,"Backups,Documents,QuikTransfer,TimeMachine,vault","2014-04-25 00:41:31"
1223,86.180.253.78,GB,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:31"
1224,200.120.219.77,CL,443,"Backups,DOCUMENTOS,Music,Pictures,TimeMachine","2014-04-25 00:41:31"
1225,96.248.111.199,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:31"
1226,92.106.119.72,CH,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:31"
1227,176.61.60.165,IE,443,"Backups,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:31"
1228,78.18.208.5,IE,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:31"
1229,24.5.204.14,US,443,"home_store,QuikTransfer","2014-04-25 00:41:31"
1230,99.29.28.45,US,443,"Backups,Movies,Music,Pictures","2014-04-25 00:41:31"
1231,174.51.109.242,US,443,"Aarons Facebook,Backups,Documents,Movies,Music,Pictures,SharedPhotos","2014-04-25 00:41:31"
1232,2.6.169.61,FR,443,Backups,"2014-04-25 00:41:31"
1233,67.188.245.113,US,443,"Backups,Movies,Music,Pictures","2014-04-25 00:41:31"
1234,89.186.213.155,CH,80,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,stls_userdata,TimeMachine,USB_HGST_Touro_Mobile_3._b_1","2014-04-25 00:41:32"
1235,85.170.12.176,FR,443,"AVINTON MOTORCYCLES,CAUSA,FLORAJET,OZON","2014-04-25 00:41:32"
1236,69.251.37.153,US,443,"Backups,Movies,Music,Pictures,Video","2014-04-25 00:41:32"
1237,98.202.234.184,US,443,"Backups,Documents,Music,Pictures,QuikTransfer,tftp","2014-04-25 00:41:32"
1238,79.10.32.187,IT,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:32"
1239,198.84.219.77,CA,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:32"
1240,24.150.99.228,CA,443,"AlphaQuantum,Backups,Documents,Downloads,Libraries,Mobile,Movies,Music,Pictures,Projects,Resumes,Software,TimeMachine","2014-04-25 00:41:32"
1241,173.71.95.50,US,443,"Backups,Documents,Movies,Music,pam,Pictures,scans,TimeMachine","2014-04-25 00:41:32"
1242,86.4.252.161,GB,443,"Backups,Crystal_Summit,Documents,Movies,Music,Pictures,QuikTransfer","2014-04-25 00:41:32"
1243,50.178.172.146,US,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:32"
1244,98.196.163.88,US,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:32"
1245,89.70.165.173,PL,443,"Movies,Music,Pictures","2014-04-25 00:41:32"
1246,186.71.31.2,EC,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:32"
1247,83.80.195.162,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:32"
1248,82.243.163.93,FR,443,"Backups,Documents,IRIS,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:32"
1249,62.45.169.144,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:32"
1250,46.127.83.90,CH,443,Visiteurs,"2014-04-25 00:41:32"
1251,84.27.143.80,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:32"
1252,24.215.157.62,US,443,"Applications,Documents,Movies,Music,Pictures","2014-04-25 00:41:32"
1253,188.60.165.230,CH,443,"DOSSIER DECHANGE,FAMILLE,FILMS,MATHILDE,QuikTransfer,SAUVEGARDES","2014-04-25 00:41:32"
1254,91.138.81.59,CH,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:32"
1255,80.193.41.229,GB,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:32"
1256,94.210.210.209,NL,443,"Backup nyp,Backups,Documents,Movies,Pictures","2014-04-25 00:41:32"
1257,98.246.38.59,US,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:32"
1258,68.36.168.20,US,443,"Backups,Documents,Movies,Pictures,QuikTransfer","2014-04-25 00:41:32"
1259,173.76.12.86,US,443,"Backups,Documents,Family Photos,Movies,Music,TimeMachine","2014-04-25 00:41:32"
1260,92.27.245.247,GB,443,"Shared Volume","2014-04-25 00:41:32"
1261,172.248.160.206,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:32"
1262,86.15.192.229,GB,443,"DS Games","2014-04-25 00:41:32"
1263,85.171.96.234,FR,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:32"
1264,84.107.17.164,NL,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:32"
1265,76.23.200.239,US,443,"Media Server Backups,media server TimeMachine","2014-04-25 00:41:32"
1266,74.109.230.99,US,443,"Backups,Documents,GIS DATA,Music,Pictures,TimeMachine","2014-04-25 00:41:32"
1267,77.58.40.95,CH,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:32"
1268,82.32.177.173,GB,443,"Cann Bridge,DropBox,MyMovies","2014-04-25 00:41:32"
1269,31.19.236.111,DE,443,Movies,"2014-04-25 00:41:32"
1270,74.199.39.236,US,443,"Movies,Pak TV,TV","2014-04-25 00:41:32"
1271,100.0.49.122,US,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:32"
1272,94.210.240.39,NL,443,"Backups,Documents,films series etc,Music","2014-04-25 00:41:32"
1273,62.238.193.19,NL,443,"generaltemp,Music","2014-04-25 00:41:33"
1274,76.76.71.4,US,443,"Movies,Music","2014-04-25 00:41:33"
1275,92.233.156.156,GB,443,"Backups,Documents,Downloads,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:33"
1276,71.171.118.216,US,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:33"
1277,68.190.144.219,US,443,"Backups,Button Files,Documents,GrammyJo,MBZSM,Movies,Music,Pictures,shared stuff,Software,USB_Seagate_FA_GoFlex_De_1","2014-04-25 00:41:33"
1278,87.221.189.136,ES,443,Scan,"2014-04-25 00:41:33"
1279,217.123.33.67,NL,443,"Documents,Movies,Music,Pictures,test","2014-04-25 00:41:33"
1280,94.198.33.119,RU,443,"kotel,QuikTransfer,qwerty1,qwerty2","2014-04-25 00:41:33"
1281,173.57.45.32,US,443,"Backups,Movies","2014-04-25 00:41:33"
1282,79.136.45.87,SE,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:33"
1283,68.111.192.208,US,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:33"
1284,86.34.48.95,RO,443,"Movies,Music,Pictures,public,TimeMachine","2014-04-25 00:41:33"
1285,108.27.52.218,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:33"
1286,77.250.219.118,NL,443,"Backups,Documents,Fotos,iTunes,Movies,Music,Pictures,QuikTransfer,Software,stls_userdata,TimeMachine,USB1","2014-04-25 00:41:33"
1287,95.226.136.199,IT,443,"DOCUMENTI_COMUNI,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:33"
1288,98.165.98.114,US,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:33"
1289,46.129.102.7,NL,80,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:33"
1290,24.138.52.93,CA,443,"Backups,Documents,HCCC181,Movies,Music,Pictures,PSSG,QuickBooks,Software","2014-04-25 00:41:33"
1291,97.115.173.37,US,443,"Documents,FTP Files,Movies,Music,Pictures","2014-04-25 00:41:33"
1292,108.49.184.115,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:33"
1293,141.20.248.34,DE,80,"BackupAdl,BackupMitte","2014-04-25 00:41:33"
1294,71.118.154.244,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:33"
1295,31.39.238.204,FR,443,Documents,"2014-04-25 00:41:33"
1296,91.73.202.163,AE,443,"Backups,Documents,Movies,Music,Pictures,Torrent,USB_ST320005_42AS_b_2","2014-04-25 00:41:33"
1297,199.227.35.69,US,443,"Archive,Backups,Documents,EmailArchs,Movies,Music,Pictures,QuikTransfer,R_DriveSFS,sfsfilebu,Tridimension","2014-04-25 00:41:33"
1298,83.213.131.228,ES,443,QuikTransfer,"2014-04-25 00:41:33"
1299,217.120.194.151,NL,443,"Backup,DocumentsNetwerk,FotosNetwerk,Movies,Music","2014-04-25 00:41:33"
1300,84.29.44.128,NL,443,"Administratie,Learning,Movies,Series,Software,TrueCrypt","2014-04-25 00:41:33"
1301,72.21.236.139,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:33"
1302,96.228.58.164,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:33"
1303,92.239.20.111,GB,443,"Backups,ISOs,Movies,Music,TV Shows","2014-04-25 00:41:33"
1304,173.72.38.192,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:33"
1305,88.192.38.48,FI,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:33"
1306,82.3.145.212,GB,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:33"
1307,67.165.70.104,US,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:33"
1308,142.105.136.245,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:33"
1309,213.125.101.34,NL,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:33"
1310,188.142.96.229,NL,443,"Backups,Documents,Movies,Music,QuikTransfer,TimeMachine","2014-04-25 00:41:33"
1311,82.12.149.246,GB,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:33"
1312,77.251.167.20,NL,443,"Documents,Movies,Music,Pictures","2014-04-25 00:41:33"
1313,69.139.84.154,US,443,Pictures,"2014-04-25 00:41:33"
1314,118.200.8.227,SG,80,Public,"2014-04-25 00:41:33"
1315,62.45.221.12,NL,443,"Backups,Gedeelde boeken,Pictures","2014-04-25 00:41:33"
1316,84.25.146.202,NL,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:33"
1317,184.70.47.178,CA,443,"How To Connect","2014-04-25 00:41:33"
1318,84.24.182.143,NL,443,"BACKUP,DOCS,DOWNLOAD,FILM,FOTO,MUZIEK,QuikTransfer","2014-04-25 00:41:33"
1319,83.81.87.168,NL,443,"Movies,Music","2014-04-25 00:41:33"
1320,108.0.46.82,US,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:33"
1321,93.152.157.102,BG,443,"Admin,Movies,Music,Pictures","2014-04-25 00:41:33"
1322,74.105.206.58,US,443,"Backups,Documents,Pictures","2014-04-25 00:41:33"
1323,95.65.30.135,MD,443,"Backups,Books,Documents,Images,lenovo,manuals,Movies,Music,Pictures,security","2014-04-25 00:41:33"
1324,96.238.190.92,US,443,"ARMS,Backups,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:33"
1325,217.128.212.43,FR,443,"Movies,Music,Pictures","2014-04-25 00:41:33"
1326,184.71.148.78,CA,443,"admin,ANNA,Backups,Documents,ELVIS,Movies,Music,Pictures,POS4LESS,POSH,PUBLIC,QuikTransfer,ZMZ","2014-04-25 00:41:33"
